,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,job
10,0.12582191202904844,0.09998852352797984,-0.02874718502660982,0.0004369256395818247,0.012685719405876303,0.09260827519175048,-0.06797393585881263,-0.06647193446342535,0.02977806424925476,0.03392418318317236,0.0852578516304564,0.037434186045649125,-0.022868119224540597,0.02854527283515997,0.09428552146587388,-0.022384246381874248,0.0792013806353286,-0.10512387391928131,0.1178192152092219,0.03354403861750833,"ux,designer"
11,0.40040667157154136,0.3020234717918394,-0.10283309008699687,0.01781379358129115,-0.01431425699242477,0.04344777650891902,-0.0713575028603065,0.11918487616758387,-0.15939882274612435,0.20561045039914674,-0.2593544415313659,-0.2126558535488938,0.0021554129699356845,0.4900966501436112,0.23071059724477774,-0.016574171894854106,-0.02825809198551305,0.13393664548993772,-0.1646904105325316,0.06298338400036387,"ux,designer"
12,0.35737851564253814,0.33355905028465715,-0.24581573857075273,0.05755810183475219,0.007999050771692261,-0.06845246105524158,0.001015256789110253,-0.0267820731465013,-0.0004931772650310215,-0.06182166315698818,0.02047574208083679,0.017970874750712452,0.04126181924699874,-0.06522249047154188,-0.06772932429675493,-0.02583847214885942,-0.021906081947954743,0.04555297572533992,-0.02249898899510641,-0.0038277558944687477,"ux,designer"
13,0.3720940786561938,0.3981573260653578,-0.19221290263027513,0.02707974996365124,0.04508153265671387,-0.08079519614652353,-0.05021433628948413,0.00469165068823278,0.016131499498687613,-0.04916623972305939,0.0348157475494317,-0.02103668493220385,-0.04663040227217874,-0.09821649661492021,0.029436155775711872,0.033084215570628774,0.10929759559169579,0.02287192681496247,-0.00782974016908135,-0.1564421985897295,"ux,designer"
14,0.3937836079658002,0.23691118848192927,-0.11082800766099661,0.022589887371285047,-0.03173267443242724,0.059654793035650466,-0.09827916925254643,0.09460714884638279,-0.1832966655606269,0.21893284445432595,-0.28094470876843947,-0.19452630238684834,-0.003894594557164405,0.5002197565389394,0.25058694472832577,-0.003448956405808877,-0.021919596633912138,0.16087949205235985,-0.17096975216578547,0.05439617337332966,"ux,designer"
15,0.4660509695085062,0.45933706053015827,-0.3038788419076291,0.008975239735841196,0.01079402985790476,-0.11279926417851585,-0.0018658292072495652,0.02000176556802431,-0.060647965094494764,0.003920005957303212,-0.051087383885743944,0.022953283320415806,-0.0015181889243151925,-0.10268723451754609,0.00306312313376819,0.044917818477525205,-0.07228231548864088,-0.019075668341493348,0.01873928749561585,-0.0779482649409108,"ux,designer"
16,0.39036959033441815,0.45233349805536577,-0.2842531183271602,0.010203050911450632,-0.0565510632681325,-0.14449713550321058,-0.0010373029860484765,-0.010342674947363371,-0.006918956730599563,-0.059875117932083576,0.0037713417900494617,-0.01998828238111307,0.10998595995969372,-0.09759510510513017,-0.02139317918080247,-0.03675564036273384,-0.04034219215829148,-0.01792350051462209,-0.0859693992990532,0.04476366690136027,"ux,designer"
17,0.40758124020967584,0.4236335514601042,-0.217110283682953,0.028857307958962027,-0.007337477639435883,0.018387372742085194,-0.03322875521329555,0.030545756202993598,-0.0486679964544345,0.03145183828176545,-0.13592259738389673,-0.032248137191716125,-0.016397970469346504,0.024042137643207902,0.002749765650265046,0.0803191906662037,-0.10055049583494563,-0.07320266287004017,0.1080644802828718,-0.09202852715325303,"ux,designer"
18,0.42866994655277935,0.4013568376158749,-0.190267265262673,-0.026933833226074275,-0.06881607452999713,-0.09188706206003072,-0.03454426770845503,0.08352733124750522,-0.04960719988501314,0.04313824836644571,-0.0068228753584983785,-0.017857186845075024,0.017761236652342905,-0.07283140220107193,0.05408939042649447,0.08378314584738855,-0.045239071087427744,-0.04930563967656436,0.07135287653161485,-0.0214072542748929,"ux,designer"
19,0.3130321195242198,0.28654034439304615,-0.19331251867665428,0.052625941794973034,0.018228936303003453,-0.09718427590596654,0.039928514536242556,-0.03969899111013137,-0.004352058814308066,0.023427213145079236,0.03746805541849117,-0.05886840880307967,0.05066645397850891,-0.0020760189879917733,0.09601645198677353,-0.04656618175296174,-0.04133222439131756,-0.09606353125811143,-0.04251608753290661,0.034233634971437846,"ux,designer"
20,0.28020585051275243,0.15970640729925734,-0.1805396555488264,0.0625871471394073,-0.013376526729721137,-0.07418047944088807,-0.06307313384384296,-0.09513351479292267,0.03969167104178575,0.0008635749015002305,0.02191975768395179,-0.08349204027353252,0.03926875217403377,0.06299390511832394,0.03682605140200288,-0.05018369895019863,-0.04251522840636785,0.04542909546563898,0.014778721523174316,-0.007895780540801901,"ux,designer"
21,0.3623261317712525,0.3342207754284357,-0.2006002577966099,0.11562514819702256,0.02002250038988863,0.013668654544673529,-0.04955094074742527,-0.05865565352280341,-0.003340887817974292,-0.08827964296707422,0.07988157302738083,-0.12242702560660589,-0.012587588409200035,-0.10218359469160282,-0.08013089726670246,-0.09994111007143136,0.09792613123790089,0.08160549004208591,-0.025405039948445497,-0.036679411183223126,"ux,designer"
22,0.3701677868162368,0.3451605572800705,-0.1574593652038205,0.0380576758033148,0.005793245133457306,-0.09711027408167981,-0.01768307247977472,0.002948356213737854,-0.013810917350842307,-0.032331970603335695,0.023578557150097157,-0.08552454269715065,0.08516826545509923,-0.09271267276916387,-0.033598509741906896,-0.12578939823685573,0.027206423371897496,-0.03741625603487493,-0.03551322212531328,0.1394753730752737,"ux,designer"
23,0.35877046370378873,0.2929429655826386,-0.1445357526180735,0.1277678681289128,-0.009388913961920925,0.1703227093039001,0.025903195804846575,-0.10693097712236102,0.11664176475580224,0.21529031623994796,0.15156083822172134,0.6737917639238026,0.005725531771155719,0.12044844242405353,-0.07520401701590936,0.07569778309296395,-0.019753644135950283,0.17410836500639135,-0.057504215458225545,0.03565839550393537,"ux,designer"
24,0.4155936090061788,0.3050730442885483,-0.25731937132567545,-0.039955593666999405,-0.020753520508977587,-0.09321691638206145,0.056141197041414674,0.0724483585640355,-0.051836018333799895,-0.01167258153361351,-0.0047064356075269,-0.02253284353292005,0.03392248529782533,-0.09563586795919561,0.004254898597911117,0.10372569175559361,0.03621511513492485,-0.08253704830710483,0.04329254000189196,0.1616160004863053,"ux,designer"
25,0.45536641983093235,0.43965667971669653,-0.2702872525135703,0.06630568478215447,0.035448419580498665,-0.08674985321317982,0.015206492342681288,0.008760347873175605,-0.046292537352452326,-0.017136468228979726,-0.025451669759680086,-0.02234322470779427,0.04942260708406951,-0.04781435855012318,-0.022045276090832327,-0.020202619801121074,0.02495961972640494,0.03353611043550196,-0.017447444710982456,0.008991248647980966,"ux,designer"
26,0.2951971217281534,0.015563973311433917,0.10934937486974734,-0.1845601957632589,-0.1718408638344628,-0.034131485941843884,-0.14744284468932278,0.06829454338390598,-0.10883096423632632,0.041135799468552094,-0.026728470989038505,0.05133790873637807,-0.018718427920702656,0.020260387768702447,-0.034470296070352666,0.06740713747828171,0.06691534753582601,-0.1424502860750548,0.008198405987637991,-0.04069605522891945,"data,analyst"
27,0.3216707389031907,0.059125912421419756,0.28676473648946027,-0.1320506928686293,-0.045992572236628004,-0.019140147430522857,-0.1041445302983995,0.04953502982616654,-0.04885968154072016,0.14436472786339657,0.02312636137081529,0.034640960869035384,-0.07618590161716997,-0.043099682582453044,-0.0580632841903114,0.022310151807134148,-0.0012411211023971903,-0.03449923747485573,-0.03553751270209034,-0.03970503942682454,"data,analyst"
28,0.36749842945131883,-0.0470938730223947,0.10190092271624403,-0.22487131142518127,-0.23475003517065726,-0.27399741225514657,0.16794942912012764,-0.03452569481979092,-0.01104248626913935,-0.10161597643759922,-0.04910142674501848,0.14559413195777915,0.1317417138930263,0.0720641426275685,0.09032907238566135,0.017147968464610593,0.29334465943990073,-0.05503243779849308,0.11017753389590854,0.04190253522590168,"data,analyst"
29,0.4524598441173232,-0.05576608426870436,0.18784939036120804,-0.07002803721247461,-0.25009043230704747,-0.08799522835634944,-0.10668408491993961,0.025347534993480116,-0.019864869026269612,-0.005432344155770679,0.0681490789356651,0.049105578371353716,-0.007256386522258428,0.04087044085251526,-0.1054002292773595,0.02415724698447181,0.019926418188896993,-0.09088764134218948,-0.05008111666554583,-0.06292186480014116,"data,analyst"
30,0.3832681922680024,0.07345656747305773,0.2260718906330314,-0.2172105747873979,-0.16577160820550874,0.02101565767944166,-0.16698440765235367,-0.00597216811795351,0.016941046621340734,0.05615064687343878,-0.08554087539549492,0.03708577966932277,-0.03321761055556454,0.06501609146885659,-0.005246220599663151,0.06353161864166196,-0.0024075985510424868,-0.04599495059579781,0.0859119570199746,-0.023217584694059542,"data,analyst"
31,0.27395859321815047,0.09461741015554492,0.1413401403236868,-0.09172904470127194,-0.3137310175829082,-0.2044565855415285,0.6220055456548492,-0.32268794976357545,0.05018621525251172,0.25645872588024465,0.13332939971853192,-0.19051418971670023,-0.23868358766715023,0.048833304749795435,-0.09895029926055449,0.0634460581914452,-0.10949472816837623,0.015701815148074623,-0.10519875562522737,-0.0733795529435512,"data,analyst"
32,0.4012536226359773,0.10873363286001561,0.16424351504580284,-0.1996520603667979,-0.11596890027372533,0.1430634861672191,-0.12097177521373452,-0.04751211107472071,-0.049394603287018245,0.07874213945531827,-0.13547496719366386,-0.002811408207181634,-0.11905161293671368,-0.18899335849833152,-0.09366038346849441,-0.10450797757052532,-0.23005875481265936,-0.10568536721531062,0.04372623562334826,0.0877157002856163,"data,analyst"
33,0.31166618733694923,0.08461001205141264,0.16938148437143596,-0.1419605629447449,-0.14002527610729876,0.06967406753764203,-0.16570271630599792,0.009091749657162602,-0.04684978111612624,0.093572021206932,-0.09025833410189618,0.03060966653998198,0.034444015905173306,0.030346717185070794,0.03267957610023106,-0.018751086125597376,0.033828338512390935,-0.04316212340530923,-0.005226016601595263,-0.17539749672158148,"data,analyst"
34,0.2664561802932793,-0.04664341013266795,0.09295511386244952,-0.19915974532717276,-0.16109331952176734,-0.20763217136352138,-0.04456358643050649,0.11954239895729585,0.017310970815390403,0.0005416755093718821,0.0965040404860246,-0.0054437279432705266,0.30512782932137567,0.024779083404606012,-0.011086657227260417,0.24732341966363033,-0.11098187415733621,0.02445546901818738,-0.0747923891781864,0.2935221429983442,"data,analyst"
35,0.2692331359097275,0.09798824400955464,0.21661520788323482,-0.11872539234297717,-0.10386115197181793,0.15340653056575904,-0.07797984057895277,-0.00980858747131497,0.03038479586049963,0.040075949793753805,-0.018440690189498836,-0.029559600959683706,0.023437458033837708,0.010375237493449953,0.019339215287473933,-0.10939786257991446,-0.01266481587750488,-0.13844961029806982,0.06895781792076205,-0.11061345580652444,"data,analyst"
36,0.2963552215910268,-0.0007895678279621086,0.1474044944081958,-0.06199961805105883,-0.15006844911181091,0.060943852542297526,-0.07912602402639515,0.05771636825861317,-0.061594810580582394,0.06508353290625653,-0.004126887926048461,0.005590992255661209,0.07231430764376878,0.06766110715413858,0.07867724662863924,-0.1969890733626655,0.1400845403067881,0.18483719066858997,-0.1696901240213049,-0.15308899191212796,"data,analyst"
37,0.30499214824011134,0.013856298008797348,0.22561474992748717,-0.22362174193823367,-0.204298358895511,-0.07433898283659306,-0.09076584685495508,0.0035053611636496947,-0.0592386831244072,-0.0809591438873669,0.0029819068461787437,0.03142562973814566,0.09093981667767283,-0.1406505929598213,-0.0767110970199932,-0.15624058606552663,-0.06975869825440943,0.12146238852803788,-0.05723804623142965,0.20891951375367537,"data,analyst"
38,0.2723639312768423,0.09420932168476664,0.14089329478302332,-0.09149585006721325,-0.31325564381577037,-0.2043276626636421,0.621997943140294,-0.32281492040163007,0.050240137354225146,0.25678740941407135,0.13355916853695446,-0.1909252116839191,-0.23918683710660452,0.04895873436636435,-0.09923183919497057,0.0636510781146036,-0.10990056660311821,0.01580938005104401,-0.10568714402323794,-0.07369300320087371,"data,analyst"
39,0.3947740437505979,0.0468715729677031,0.1601791376868679,-0.24193729801948807,-0.17215948808925136,-0.14460263362892514,-0.030414822752435483,0.05595069135953184,-0.09750645954794007,-0.06791885929901961,-0.09780737953831357,0.059072769828580375,0.0565599728960867,-0.006930951109584368,-0.016869376722006075,-0.01773908318710993,0.02414855935306088,0.145474516216278,-0.020178111685682926,-0.11034933164625364,"data,analyst"
40,0.30477684079700934,0.061126156479507136,0.1996182024375024,-0.06844892730610247,0.07112941268632166,-0.007681871231917557,-0.09816771187617641,-0.01855068613714688,0.11758410459526825,-0.012987030038222158,0.4372040407347528,-0.042952662638887404,0.054434586147325,-0.03385844445079362,0.5415658116225676,-0.029676050739048526,-0.21522517652078985,0.04065792462483946,0.05857811174731206,-0.11465624529639738,"data,analyst"
41,0.37246058220226747,0.01888229874475659,0.34895646454927054,-0.14896280117824925,0.13879622481336176,-0.181073380213626,-0.21904920728662988,-0.08610378899732281,-0.07324992683187988,0.06551330063423418,-0.11235201931906032,-0.013514792521323494,-0.09333625987446462,-0.062233086044658305,-0.058776614851860025,0.06620275620400097,0.06490322657858412,-0.0023918028737621223,0.08012996804302595,-0.07369740775421624,"data,analyst"
42,0.36517201085458884,0.13589580465268677,0.2670650875379605,-0.23236722295627413,-0.1947616986444694,0.002187466711153258,-0.07402169422427689,0.006324155875049328,-0.029468824120045152,0.018742829408627357,-0.10426874677484392,0.017098694852498673,0.03941026727157119,-0.07968760131143655,-0.07326111899498886,-0.028134574318539586,-0.09237744391835011,-0.056803118553724975,-0.07377130847339042,0.07228515707106178,"data,analyst"
43,0.411471181027856,0.10578431929483494,0.32265906012987183,-0.241954058781589,-0.23609673499089814,0.006678976989150637,-0.11865917203886585,0.014771432931884512,0.020966731320338577,0.06897315206199167,-0.025652464078487022,0.04090572572572146,0.023798507576860382,-0.050022094878589544,-0.024696519714280538,0.017758105540983758,0.02502516054213352,-0.0572390284839004,0.026189243004289996,0.010854542611404502,"data,analyst"
44,0.44462224692719315,-0.07432892387294104,0.06034487715229075,-0.12380204594673018,-0.19441369042976972,-0.24685604625431795,-0.050790858444220155,-0.04903031238854177,-0.05181734496831535,-0.18563046803322555,-0.1251189753072001,0.09490322393991313,0.08581602926145465,0.06759378361488673,-0.03803982947284788,-0.09035549341318165,0.04795287592583631,0.11410898990739529,-0.018083162550034632,-0.055330543604577294,"data,analyst"
45,0.35742895193529106,-0.08471327628413813,0.05257933339712444,-0.19479825885132238,-0.12462280739298269,-0.163666969567736,-0.09322605690506022,0.19190650851805902,-0.012107386445505424,-0.018701116112900647,0.16330563185005,-0.011345632713802305,0.19847416622902322,-0.07142436992918373,-0.03172176359706433,0.18243208440806863,-0.06884003873061648,0.08204645176557909,-0.034703334978123355,0.2523807916778378,"data,analyst"
46,0.3537875605755919,0.06892856275425417,0.3145966347434088,-0.19337001526660313,-0.21291336206776873,0.05983955183612675,-0.15975297205351277,0.026731917318346565,-0.06259423180694847,0.12566255712183894,-0.06673059034659984,0.021205082197332942,-0.039135961383670564,-0.06137124485783059,-0.051135476019539466,-0.0302572867240374,0.08233087372117898,0.007994119372044755,-0.06595086176792288,-0.14305983674274145,"data,analyst"
47,0.3212700496545776,0.08169050716680912,0.18036144836833004,-0.13281377909219771,-0.045835432236002616,-0.011643695237356162,-0.12653433057115396,-0.0355450036190246,0.10306894704536845,0.004849786777507573,0.44744796109013646,-0.02187087799535007,0.04615502635620335,-0.06398753531942598,0.5189608919863132,0.028229337390911307,-0.2016398895484412,0.06381862636931344,0.0554631412232316,-0.06632192158699461,"data,analyst"
48,0.142338454717688,0.02185627772165175,0.12403211385150263,-0.13012342987799114,-0.14107605532423093,-0.10613997325196745,-0.06254961200375064,-0.037124980749221693,0.018914763193382658,0.04442450279370735,0.06766337629027312,0.02899691041053675,0.037078956955700036,-0.022478005685685254,-0.09733830306605364,0.017429081930325573,-0.10509354238130504,0.05357457993958302,0.003037476450765533,-0.10109875093340516,"data,analyst"
49,0.2573187551210254,0.02260778584322922,0.15480574189582383,-0.17252764660120065,-0.18814590609253912,-0.1732875870984156,-0.08730010524342437,-0.15043439435200998,-0.025663646480617676,-0.10097191747639409,-0.07468110803099473,0.05134285397108832,0.03330120467796128,-0.08404464862581794,-0.04545968298614874,-0.13561696437032236,0.052826851733858086,0.30869442659470814,0.04360126274588406,0.06367514580643659,"data,analyst"
50,0.20715046462376108,-0.14086362397723004,-0.14460527964832232,-0.12816059784617068,0.015448512789364812,0.1107420882112837,-0.040307738474463096,-0.0961963711157604,0.01646697355590973,0.03868381842370073,-0.08474210233202137,0.035438370272512044,-0.141443956667334,-0.04655920263809712,0.05464677839507381,0.10764338718559255,-0.09950944724916932,-0.12600930516719397,0.08826420591624318,0.03746373684924041,"project,manager"
51,0.4311720151358682,-0.28714168945932717,-0.20056562466887728,-0.21634867820210177,0.07573846666885263,0.06284503457999528,-0.018235123479312044,-0.05113329496864349,-0.030115715732147285,-0.02889387239973152,-0.12967477056826593,0.057229594822719186,-0.16840516072632417,0.013087014260674363,0.004346852964671843,0.004278967231442978,-0.08075604115507776,-0.060827474996789095,-0.0009249887508165136,0.02289197745647239,"project,manager"
52,0.3319691259329652,-0.12916193284221852,-0.05703183289581251,-0.2077517784191277,-0.04199325008328766,-0.17450826697901306,0.33601500225377184,0.08308299513078543,-0.011388906557197506,-0.08157808965766408,-0.011960750355880434,0.11117503714800618,0.09896481660261343,0.06624772051543837,0.16300406264257206,0.03410341479872248,0.3363393228589288,-0.1315176032627473,0.1573761170256199,0.11609021231753593,"project,manager"
53,0.46160099371920005,-0.21319771387832032,-0.11183531765369874,-0.17013146439764454,0.009890027764205387,-0.08600397449203105,0.30217700508516154,0.11117591005677148,0.07519455403482712,-0.12178051453521388,-0.01976250264268536,0.07977799497129688,0.07861998120572118,0.021860741119788283,0.15111925154852418,0.013727199558620553,0.23226646875097526,-0.05928726076713986,0.030989139993358422,-0.007319511411277596,"project,manager"
54,0.27858255707983565,-0.21341779470102282,-0.12543569437325192,-0.12011059398603098,0.0005543502403305519,0.0055874389911127935,-0.027463867533281942,-0.13599752919634464,0.01364565511779021,-0.12058062751842406,-0.07200415122095542,0.04118207065325835,-0.05948131483760127,0.02490424724582938,0.004530875654589908,-0.0035646305156777623,-0.26605795175873587,0.1338982929795784,0.0740172577192417,0.04714515443558513,"project,manager"
55,0.3052135681840538,-0.31832998577771926,-0.21948630538539904,-0.06564160504088251,0.042506899056665604,-0.11836409621608938,-0.1258209762019943,0.005922844032156251,0.6462996969936404,0.38492919319899604,-0.15025278434154668,-0.14165974313492558,0.2548823991040754,-0.027927178942088248,-0.05536979547271641,-0.05390780233429754,0.022048788158213626,-0.01353958232588215,0.03077813143975523,-0.018744746805506054,"project,manager"
56,0.3052135681840538,-0.31832998577771926,-0.21948630538539904,-0.06564160504088251,0.042506899056665604,-0.11836409621608938,-0.1258209762019943,0.005922844032156251,0.6462996969936404,0.38492919319899604,-0.15025278434154668,-0.14165974313492558,0.2548823991040754,-0.027927178942088248,-0.05536979547271641,-0.05390780233429754,0.022048788158213626,-0.01353958232588215,0.03077813143975523,-0.018744746805506054,"project,manager"
57,0.32778366780824386,-0.258959783320239,-0.20764916641989123,-0.24259129571785779,0.11876356922087275,0.05910718463989106,0.17094651668440716,0.1360895296856118,-0.05302584488243882,-0.01109103230906847,-0.05456962685475974,0.07465360498752018,-0.043014673274426186,-0.11495313281442719,0.13188664385596036,-0.07252217687748151,0.04075319567064818,0.04986608538088508,-0.11625989770180326,0.0017911408243938582,"project,manager"
58,0.35750576496189446,-0.2927456099914882,-0.1845904449683574,-0.05758281138256013,-0.041213443888873776,-0.009950853733967889,-0.12724229442736945,-0.24630359063281365,0.08929174036423085,-0.15099422340759142,-0.004623547189041951,-0.027965370762627277,-0.1698153968755185,0.05524746658532599,-0.02484099427292804,-0.004720266453948938,-0.07778085530150237,-0.020348494041813072,-0.04087145357750995,0.07253879628398406,"project,manager"
59,0.3711780481206395,-0.2886798885566885,-0.2748383806878447,-0.14745412937770244,0.018324179527026856,0.06240441241506537,0.03893023491964875,0.2359050260886934,-0.05494009168285248,0.12965565202550786,0.06490998571807642,-0.01651379335191332,-0.08536350293471201,-0.10491849867489535,-0.006949334618367274,-0.03593363108498996,-0.01117682411303372,0.0678203830315979,-0.025993557938552524,-0.0007641071822888856,"project,manager"
60,0.49994671507810484,-0.33683904528540853,-0.22531000858843184,-0.1454851311410226,0.01349751241847623,-0.021460933516510836,0.012481563815607397,0.09591629044926693,0.03301226678811372,-0.015278832823380658,0.03505367125063269,0.0037503080186670128,-0.14757279221293224,-0.030968867237076696,0.0011243124033478427,-0.02535368941961962,0.05656532893424979,0.06415699552536931,-0.0208790982273972,-0.002760952396567021,"project,manager"
61,0.2853778758443863,-0.1888591394193373,-0.14629711098091824,-0.07739078250972246,0.0001494113124600336,0.018556058156289624,-0.12876651828826588,-0.15771204736355862,0.09590039668382855,-0.03471729876331518,0.02845040104684748,-0.038287652735964885,-0.2414991822011336,-0.02608201736563773,0.025305231188493243,0.0540945745857841,0.18139768798225625,0.04068764132667007,0.009997378068903159,0.10943449847950293,"project,manager"
62,0.33844759774484895,-0.2574232164681562,-0.20543624378206815,-0.24502734885871327,0.050862316860142046,0.12733671810579708,-0.031248124340237333,0.03305889838212332,-0.04233094907933568,0.061733759480536034,-0.05646484738184012,0.01869768628330297,-0.18497149522109413,-0.0516851920414494,0.03388671070060792,0.030344466442695155,-0.08189619017360239,-0.06628481173901711,0.01952207636730072,0.028083769752586963,"project,manager"
63,0.44239728215136104,-0.2791922163290228,-0.22193026711612956,-0.20942859499536612,0.045738708072140324,0.0977398530571482,-0.039908550439366475,-0.09379154411901836,-0.026103203460111944,-0.03555213708356068,-0.10077739289838987,0.016702787210638028,-0.12343242228040037,9.23283725581656e-05,0.09594073104095041,0.062389040171134495,-0.06091006480523561,-0.011072197844798482,0.039917619079375924,-0.001799694418030385,"project,manager"
64,0.4212468890757302,-0.17766863117239068,0.001417790242278609,-0.05882155581482515,0.08940946609297212,-0.11068526680596497,0.09307148955313818,-0.0027880036279429865,0.07044103340373423,-0.17615386878300487,-0.06265911730058185,0.0948765934121786,0.1168810964096111,0.020597408882066747,-0.01951615992759502,-0.029822971677898918,0.0006725814770560577,-0.07204015942294395,-0.0968328402386936,-0.1407339814780763,"project,manager"
65,0.45658956937974177,-0.32367983175605103,-0.28839804513428297,-0.27776162358064815,0.11320096827111749,0.10108870087330289,0.017764988612612016,-0.07371261768786716,-0.056323645969666866,-0.012132436590439295,-0.07372857172604833,0.023316220947066757,-0.1342359975216416,-0.05274139636227912,0.004109591985835687,-0.06719034863768708,-0.062404259475774694,0.023558837112177915,0.0028180409725825904,0.029578331335001908,"project,manager"
66,0.28130717772209535,-0.19002359076201797,-0.13364704792649854,-0.040311819028737865,0.0009727927529259505,0.021855114318112785,-0.1340775053581592,-0.20918306516291604,0.1058742658850442,-0.05288304651604745,0.02381976799125065,-0.11407481127178189,-0.12142702530412973,0.06325358152552826,-0.08172539108792752,-0.0070858758649812465,-0.031390439382845074,0.06773299796121386,0.07077232502422744,0.1240576114326191,"project,manager"
67,0.3452721604625379,-0.24565022221002253,-0.2305229892933455,-0.27079083047626173,0.09829315377759326,0.09019393978371643,0.05591233279323023,0.09789982639369475,-0.008570460959584376,0.06097190923263597,-0.01661373511648012,0.01711583813656906,0.001763247366366423,-0.09165327151045811,0.028287614951118676,-0.044042914150939104,-0.024595032395142193,0.04435757268789427,-0.07668254962153047,-0.04380389520548892,"project,manager"
